"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"CDR","Cedar Realty Trust, Inc.","6.9","586378801.5","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cdr",
"CDR^B","Cedar Realty Trust, Inc.","25.63","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdr^b",
"CGI","Celadon Group, Inc.","10.94","304950257.3","n/a","United States","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cgi",
"CE","Celanese Corporation","64.96","9554562283.84","n/a","United States","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ce",
"CPXX","Celator Pharmaceuticals Inc.","10.63","386783775.28","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpxx",
"CLS","Celestica, Inc.","10.76","1339881468","n/a","Canada","1998","Technology","Electrical Products","http://www.nasdaq.com/symbol/cls",
"CELG","Celgene Corporation","100.54","78588552348.9","n/a","United States","1987","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celg",
"CELGZ","Celgene Corporation","1.2189","0","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celgz",
"CEL","Cellcom Israel, Ltd.","6.67","671032535.26","n/a","Israel","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cel",
"CLDX","Celldex Therapeutics, Inc.","3.53","348423298.52","n/a","United States","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/cldx",
"CLRB","Cellectar Biosciences, Inc.","3.9633","3400562.9229","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrb",
"CLRBW","Cellectar Biosciences, Inc.","0.75","0","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrbw",
"CLLS","Cellectis S.A.","27.1","950093994.9","n/a","France","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/clls",
"CBMG","Cellular Biomedicine Group, Inc.","16.72","200367263.36","n/a","United States","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cbmg",
"CVM","Cel-Sci Corporation","0.5382","71690871.798","n/a","United States","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cvm",
"CVM.WS","Cel-Sci Corporation","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cvm.ws",
"CLSN","Celsion Corporation","1.55","36018306.35","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsn",
"CYAD","Celyad SA","45","418845915","n/a","Belgium","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyad",
"CPAC","Cementos Pacasmayo S.A.A.","7.67","892733696.4","n/a","Peru","2012","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","7.02","8861112577.98","n/a","Mexico","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx",
"CEMP","Cempra, Inc.","15.31","737478612.23","n/a","United States","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemp",
"CETX","Cemtrex Inc.","2","16254846","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetx",
"CNCO","Cencosud S.A.","7.38","6958660944.06","n/a","Chile","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cnco",
"CVE","Cenovus Energy Inc","12.76","10631557749.56","n/a","Canada","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cve",
"CNC","Centene Corporation","63.76","7756717890.48","n/a","United States","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cnc",
"CEN","Center Coast MLP & Infrastructure Fund","10.28","152259793.92","n/a","United States","2013","n/a","n/a","http://www.nasdaq.com/symbol/cen",
"CNP","CenterPoint Energy, Inc.","21","9035706729","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cnp",
"CSFL","CenterState Banks, Inc.","14.88","679299185.76","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/csfl",
"EBR","Centrais Electricas Brasileiras SA","1.77","2394162357","n/a","Brazil","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ebr",
"EBR.B","Centrais Electricas Brasileiras SA","n/a","0","n/a","Brazil","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ebr.b",
"CEE","Central Europe, Russia and Turkey Fund, Inc. (The)","18.34","159071183.04","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cee",
"CETV","Central European Media Enterprises Ltd.","2.55","346300763.55","n/a","Bermuda","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cetv",
"CFBK","Central Federal Corporation","1.34","21485171.4","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbk",
"CEF","Central Fund of Canada Limited","11.8","3002306013.4","n/a","Canada","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cef",
"CENT","Central Garden & Pet Company","15.59","781884895.84","n/a","United States","1993","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","15.54","779377247.04","n/a","United States","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/centa",
"CET","Central Securities Corporation","18.87","467411277.51","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cet",
"CVCY","Central Valley Community Bancorp","11.3","124479997.7","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvcy",
"CFCB","Centrue Financial Corporation","17.89","116529985.66","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfcb",
"LEU","Centrus Energy Corp.","3.21","28890000","n/a","United States","2014","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/leu",
"CENX","Century Aluminum Company","6.93","603173686.5","n/a","United States","1996","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/cenx",
"CNBKA","Century Bancorp, Inc.","38.85","216313264.65","n/a","United States","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/cnbka",
"CNTY","Century Casinos, Inc.","5.93","144829409.96","n/a","United States","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cnty",
"CCS","Century Communities, Inc.","15.82","336729854.86","n/a","United States","2014","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ccs",
"CTL","CenturyLink, Inc.","31.16","16946455179.92","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctl",
"CVO","Cenveo Inc","0.3918","26592860.808","n/a","United States","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo",
"CPHD","CEPHEID","30.91","2245538799.68","n/a","United States","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cphd",
"CRNT","Ceragon Networks Ltd.","1.17","90274243.41","n/a","Israel","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/crnt",
"CERC","Cerecor Inc.","3.755","32406186.965","n/a","United States","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cerc",
"CERCW","Cerecor Inc.","1.05","0","n/a","United States","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cercw",
"CERCZ","Cerecor Inc.","0.97","0","n/a","United States","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cercz",
"CERE","Ceres, Inc.","0.24","3524568","n/a","United States","2012","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/cere",
"CERN","Cerner Corporation","51.46","17497267152.46","n/a","United States","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/cern",
"CERU","Cerulean Pharma Inc.","2.72","74429984.8","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ceru",
"CERS","Cerus Corporation","5.78","574305100.32","n/a","United States","1997","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cers",
"KOOL","Cesca Therapeutics Inc.","3.74","28057.48","n/a","United States","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kool",
"CEVA","CEVA, Inc.","20.66","423725526.24","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ceva",
"CF","CF Industries Holdings, Inc.","31.94","7444656838.64","n/a","United States","2005","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cf",
"CGG","CGG","0.85","304123264.6","n/a","France","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cgg",
"GIB","CGI Group, Inc.","46.05","12738717189.6","n/a","Canada","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/gib",
"CSBR","Champions Oncology, Inc.","4.0675","35396348.9975","n/a","United States","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/csbr",
"CYOU","Changyou.com Limited","18.64","972443394.4","n/a","China","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cyou",
"ECOM          ","ChannelAdvisor Corporation","10.48","264548400.64","n/a","United States","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ecom          ",
"HOTR","Chanticleer Holdings, Inc.","0.78","16745056.38","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotr",
"HOTRW","Chanticleer Holdings, Inc.","0.0245","0","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotrw",
"CTHR","Charles & Colvard Ltd","1.2885","27202277.2725","n/a","United States","1997","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cthr",
"CRL","Charles River Laboratories International, Inc.","74.33","3472548940","n/a","United States","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/crl",
"GTLS","Chart Industries, Inc.","20.94","640509306.78","n/a","United States","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gtls",
"CHTR","Charter Communications, Inc.","198.34","22301117145.52","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/chtr",
"CHFN","Charter Financial Corp.","13.46","202180896.74","n/a","United States","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chfn",
"CCF","Chase Corporation","48.55","448145290.15","n/a","United States","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/ccf",
"CLDT","Chatham Lodging Trust (REIT)","20.38","781332169.54","n/a","United States","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cldt",
"CHKP","Check Point Software Technologies Ltd.","82.83","15223404636.99","n/a","Israel","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/chkp",
"CHEK","Check-Cap Ltd.","2.81","33190902.29","n/a","Israel","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chek",
"CHEKW","Check-Cap Ltd.","0.5506","0","n/a","Israel","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chekw",
"CKP","Checkpoint Systms, Inc.","10.16","421579192.4","n/a","United States","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ckp",
"CMCM","Cheetah Mobile Inc.","17.11","2437278282.01","n/a","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cmcm",
"CHGG","Chegg, Inc.","4.12","370622551.6","n/a","n/a","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/chgg",
"CEMI","Chembio Diagnostics, Inc.","5.5624","53556166.6752","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemi",
"CHE","Chemed Corp.","131.55","2234504353.5","n/a","United States","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/che",
"CHFC","Chemical Financial Corporation","35.52","1355755811.52","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chfc",
"CCXI","ChemoCentryx, Inc.","2.36","104525594.16","n/a","United States","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ccxi",
"CC","Chemours Company (The)","7.15","1296845185.35","n/a","United States","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cc",
"CHMT","Chemtura Corp.","25.26","1669686000","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/chmt",
"CHMG","Chemung Financial Corp","26.26","123189546.48","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chmg",
"CQH","Cheniere Energy Partners LP Holdings, LLC","17.18","3980606000","n/a","n/a","2013","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/cqh",
"CQP","Cheniere Energy Partners, LP","27.95","9442069363.35","n/a","United States","2007","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/cqp",
"LNG","Cheniere Energy, Inc.","34.12","8039186700.2","n/a","United States","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/lng",
"CHKE","Cherokee Inc.","17.61","153559411.32","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/chke",
"CHMI","Cherry Hill Mortgage Investment Corporation","14.41","108349337.58","n/a","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chmi",
"CHK","Chesapeake Energy Corporation","4.25","2826219034.5","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chk",
"CHK^D","Chesapeake Energy Corporation","18.75","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chk^d",
"CHKR","Chesapeake Granite Wash Trust","2.68","125290000","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chkr",
"CHSP","Chesapeake Lodging Trust","25.04","1504476917.76","n/a","United States","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chsp",
"CHSP^A","Chesapeake Lodging Trust","26.49","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chsp^a",
"CPK","Chesapeake Utilities Corporation","60.92","930633170.72","n/a","United States","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/cpk",
"CHEV","Cheviot Financial Corp","14.75","100343424","n/a","United States","2004","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chev",
"CVX","Chevron Corporation","94.85","178617374580.75","n/a","United States","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvx",
"CHMA","Chiasma, Inc.","8.44","204883261.92","n/a","United States","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/chma",
"CBI","Chicago Bridge & Iron Company N.V.","37.2","3891286209.6","n/a","Netherlands","1997","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cbi",
